AGRUPACION1,AGRUPACION2,DESCRIPCION,VALOR,TABULADO,ESTATUS
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Otra problemática",18,ena17_for19,Cifras Definitivas
"Oaxaca","","Unidades de producción forestal",168,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Altos costos de insumos y servicios",92,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Pérdida por fenómenos meteorológicos",46,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Falta de capacitación y asistencia técnica",47,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Pérdida de fertilidad de suelo",26,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Infraestructura insuficiente para la producción",80,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Existencia de Intermediarios (coyotes)",37,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Precios bajos",64,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Falta de organización  para la producción",61,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Falta de documentación  para acreditar tierras",19,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Litigio o Invasión de tierras",28,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Inseguridad",31,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Falta de información en precios de productos",44,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Ataque de plagas o enfermedades de otro país",34,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Dificultad en transportación ",46,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Dificultad para almacenamiento",21,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Enfermedad, vejez o invalidez del productor",17,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Insuficiente equipo y maquinaria",86,ena17_for19,Cifras Definitivas
"Oaxaca","","Problemática presente en las actividades forestales-Otra problemática",15,ena17_for19,Cifras Definitivas
"Chihuahua","","Unidades de producción forestal",427,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Disminución de consumo de energía eléctrica",6,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Uso de energías alternativas",9,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Disminución de consumo de agua ",11,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Tratamiento de aguas residuales",4,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Afinación y verificación vehicular",143,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Protección del suelo contra erosión",79,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Total ",149,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Construcción de terrazas de formación ",33,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Excavación de zanja-Trinchera",46,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Excavación de zanja-Bordo",42,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Acordonamiento de material vegetal muerto",122,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Levantamiento de barrera de piedra",56,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Uso de sistemas agroforestales",12,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Levantamiento de presas de protección ",79,ena17_for20,Cifras Definitivas
"Chihuahua","","Actividades de protección del medio ambiente-Otra actividad",1,ena17_for20,Cifras Definitivas
"Durango","","Unidades de producción forestal",255,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Disminución de consumo de energía eléctrica",27,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Uso de energías alternativas",65,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Disminución de consumo de agua ",39,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Tratamiento de aguas residuales",18,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Afinación y verificación vehicular",76,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Protección del suelo contra erosión",124,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Total ",148,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Construcción de terrazas de formación ",46,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Excavación de zanja-Trinchera",44,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Excavación de zanja-Bordo",48,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Acordonamiento de material vegetal muerto",127,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Levantamiento de barrera de piedra",77,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Uso de sistemas agroforestales",22,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Levantamiento de presas de protección ",53,ena17_for20,Cifras Definitivas
"Durango","","Actividades de protección del medio ambiente-Otra actividad",3,ena17_for20,Cifras Definitivas
"Jalisco","","Unidades de producción forestal",283,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Disminución de consumo de energía eléctrica",4,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Uso de energías alternativas",19,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Disminución de consumo de agua ",18,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Tratamiento de aguas residuales",9,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Afinación y verificación vehicular",61,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Protección del suelo contra erosión",83,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Total ",85,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Construcción de terrazas de formación ",35,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Excavación de zanja-Trinchera",32,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Excavación de zanja-Bordo",25,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Acordonamiento de material vegetal muerto",70,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Levantamiento de barrera de piedra",36,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Uso de sistemas agroforestales",16,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Levantamiento de presas de protección ",16,ena17_for20,Cifras Definitivas
"Jalisco","","Actividades de protección del medio ambiente-Otra actividad",7,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Unidades de producción forestal",801,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Disminución de consumo de energía eléctrica",55,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Uso de energías alternativas",7,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Disminución de consumo de agua ",62,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Tratamiento de aguas residuales",5,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Afinación y verificación vehicular",73,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Protección del suelo contra erosión",49,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Total ",36,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Construcción de terrazas de formación ",18,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Excavación de zanja-Trinchera",18,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Excavación de zanja-Bordo",14,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Acordonamiento de material vegetal muerto",13,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Levantamiento de barrera de piedra",6,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Uso de sistemas agroforestales",2,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Levantamiento de presas de protección ",2,ena17_for20,Cifras Definitivas
"Michoacán de Ocampo","","Actividades de protección del medio ambiente-Otra actividad",1,ena17_for20,Cifras Definitivas
"Oaxaca","","Unidades de producción forestal",168,ena17_for20,Cifras Definitivas
"Oaxaca","","Actividades de protección del medio ambiente-Disminución de consumo de energía eléctrica",6,ena17_for20,Cifras Definitivas
"Oaxaca","","Actividades de protección del medio ambiente-Uso de energías alternativas",8,ena17_for20,Cifras Definitivas
"Oaxaca","","Actividades de protección del medio ambiente-Disminución de consumo de agua ",21,ena17_for20,Cifras Definitivas
"Oaxaca","","Actividades de protección del medio ambiente-Tratamiento de aguas residuales",12,ena17_for20,Cifras Definitivas
"Oaxaca","","Actividades de protección del medio ambiente-Afinación y verificación vehicular",65,ena17_for20,Cifras Definitivas
"Oaxaca","","Actividades de protección del medio ambiente-Protección del suelo contra erosión",71,ena17_for20,Cifras Definitivas
"Oaxaca","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Total ",75,ena17_for20,Cifras Definitivas
"Oaxaca","","Actividades de protección del medio ambiente-Obras de conservación y restauración de suelos-Construcción de terrazas de formación ",20,ena17_for20,Cifras Definitivas
